clip_id,start_frame,end_frame,label_start_frame,label_end_frame,target_class,event_id,event_overlap_frames,window_id
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,448,511,471,486,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0004,1,744
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,456,519,479,494,background,,0,745
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,464,527,487,502,background,,0,746
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,472,535,495,510,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0005,1,747
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,480,543,503,518,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0005,9,748
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,488,551,511,526,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0005,16,749
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,496,559,519,534,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0005,16,750
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,504,567,527,542,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0005,16,751
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,512,575,535,550,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0005,13,752
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,520,583,543,558,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0005,5,753
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,528,591,551,566,background,,0,754
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,536,599,559,574,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0006,2,755
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,544,607,567,582,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0006,10,756
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,552,615,575,590,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0006,16,757
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,560,623,583,598,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0006,15,758
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,568,631,591,606,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0006,7,759
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,576,639,599,614,turnover,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0007,9,760
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,584,647,607,622,turnover,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0007,16,761
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,592,655,615,630,turnover,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0007,13,762
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,600,663,623,638,turnover,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0007,5,763
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,608,671,631,646,background,,0,764
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,616,679,639,654,background,,0,765
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,624,687,647,662,background,,0,766
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,632,695,655,670,background,,0,767
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,640,703,663,678,background,,0,768
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,648,711,671,686,background,,0,769
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,656,719,679,694,background,,0,770
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,664,727,687,702,background,,0,771
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,672,735,695,710,background,,0,772
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,680,743,703,718,background,,0,773
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,0,63,23,38,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0002,7,774
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,8,71,31,46,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0002,15,775
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,16,79,39,54,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0002,16,776
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,24,87,47,62,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0002,16,777
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,32,95,55,70,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0002,16,778
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,40,103,63,78,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0002,16,779
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,48,111,71,86,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0002,11,780
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,56,119,79,94,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0003,12,781
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,64,127,87,102,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0003,16,782
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,72,135,95,110,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0003,16,783
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,80,143,103,118,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0003,16,784
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,88,151,111,126,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0003,16,785
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,96,159,119,134,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0003,8,786
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,104,167,127,142,background,,0,787
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,112,175,135,150,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0004,2,788
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,120,183,143,158,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0004,10,789
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,128,191,151,166,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0004,16,790
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,136,199,159,174,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0004,16,791
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,144,207,167,182,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0004,16,792
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,152,215,175,190,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0004,16,793
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,160,223,183,198,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0004,15,794
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,168,231,191,206,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0005,8,795
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,176,239,199,214,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0005,16,796
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,184,247,207,222,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0005,16,797
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,192,255,215,230,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0005,10,798
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,200,263,223,238,carry,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0006,13,799
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,208,271,231,246,carry,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0006,16,800
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,216,279,239,254,carry,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0006,16,801
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,224,287,247,262,carry,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0006,16,802
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,232,295,255,270,carry,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0006,16,803
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,240,303,263,278,carry,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0006,16,804
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,248,311,271,286,carry,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0006,16,805
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,256,319,279,294,carry,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0006,14,806
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,264,327,287,302,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0007,9,807
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,272,335,295,310,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0007,16,808
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,280,343,303,318,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0007,14,809
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,288,351,311,326,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0007,6,810
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,296,359,319,334,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0008,8,811
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,304,367,327,342,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0008,16,812
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,312,375,335,350,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0008,16,813
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,320,383,343,358,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0008,16,814
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,328,391,351,366,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0008,12,815
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,336,399,359,374,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0008,4,816
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,344,407,367,382,background,,0,817
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,352,415,375,390,background,,0,818
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,360,423,383,398,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0009,7,819
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,368,431,391,406,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0009,15,820
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,376,439,399,414,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0009,16,821
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,384,447,407,422,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0009,16,822
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,392,455,415,430,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0009,16,823
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,400,463,423,438,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0009,16,824
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,408,471,431,446,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0009,16,825
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,416,479,439,454,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0009,9,826
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,424,487,447,462,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0010,14,827
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,432,495,455,470,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0010,16,828
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,440,503,463,478,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0010,16,829
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,448,511,471,486,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0010,16,830
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,456,519,479,494,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0010,16,831
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,464,527,487,502,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0010,10,832
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,472,535,495,510,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0010,2,833
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,480,543,503,518,background,,0,834
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,488,551,511,526,background,,0,835
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,496,559,519,534,background,,0,836
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,504,567,527,542,background,,0,837
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,512,575,535,550,background,,0,838
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,520,583,543,558,background,,0,839
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,528,591,551,566,background,,0,840
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,536,599,559,574,background,,0,841
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,544,607,567,582,background,,0,842
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,552,615,575,590,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0012,1,843
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,560,623,583,598,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0012,9,844
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,568,631,591,606,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0012,16,845
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,576,639,599,614,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0012,16,846
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,584,647,607,622,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0012,16,847
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,592,655,615,630,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0012,14,848
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,600,663,623,638,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0012,6,849
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,608,671,631,646,background,,0,850
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,616,679,639,654,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0014,3,851
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,624,687,647,662,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0014,11,852
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,632,695,655,670,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0014,16,853
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,640,703,663,678,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0014,16,854
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,648,711,671,686,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0014,12,855
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,656,719,679,694,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0015,11,856
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,664,727,687,702,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0015,16,857
