clip_id,start_frame,end_frame,label_start_frame,label_end_frame,target_class,event_id,event_overlap_frames,fps,source_video,window_id
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,384,447,407,422,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0004,7,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,368
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,400,463,423,438,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0004,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,369
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,416,479,439,454,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0004,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,370
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,432,495,455,470,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0004,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,371
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,448,511,471,486,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0004,1,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,372
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,464,527,487,502,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,373
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,480,543,503,518,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0005,9,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,374
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,496,559,519,534,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0005,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,375
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,512,575,535,550,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0005,13,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,376
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,528,591,551,566,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,377
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,544,607,567,582,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0006,10,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,378
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,560,623,583,598,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0006,15,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,379
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,576,639,599,614,turnover,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0007,9,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,380
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,592,655,615,630,turnover,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p__event_0007,13,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,381
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,608,671,631,646,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,382
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,624,687,647,662,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,383
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,640,703,663,678,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,384
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,656,719,679,694,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,385
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p,672,735,695,710,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h1_720p.mp4,386
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,0,63,23,38,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0002,7,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,387
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,16,79,39,54,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0002,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,388
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,32,95,55,70,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0002,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,389
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,48,111,71,86,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0002,11,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,390
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,64,127,87,102,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0003,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,391
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,80,143,103,118,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0003,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,392
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,96,159,119,134,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0003,8,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,393
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,112,175,135,150,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0004,2,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,394
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,128,191,151,166,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0004,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,395
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,144,207,167,182,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0004,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,396
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,160,223,183,198,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0004,15,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,397
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,176,239,199,214,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0005,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,398
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,192,255,215,230,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0005,10,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,399
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,208,271,231,246,carry,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0006,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,400
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,224,287,247,262,carry,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0006,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,401
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,240,303,263,278,carry,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0006,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,402
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,256,319,279,294,carry,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0006,14,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,403
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,272,335,295,310,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0007,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,404
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,288,351,311,326,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0007,6,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,405
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,304,367,327,342,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0008,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,406
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,320,383,343,358,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0008,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,407
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,336,399,359,374,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0008,4,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,408
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,352,415,375,390,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,409
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,368,431,391,406,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0009,15,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,410
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,384,447,407,422,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0009,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,411
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,400,463,423,438,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0009,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,412
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,416,479,439,454,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0009,9,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,413
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,432,495,455,470,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0010,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,414
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,448,511,471,486,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0010,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,415
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,464,527,487,502,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0010,10,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,416
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,480,543,503,518,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,417
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,496,559,519,534,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,418
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,512,575,535,550,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,419
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,528,591,551,566,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,420
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,544,607,567,582,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,421
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,560,623,583,598,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0012,9,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,422
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,576,639,599,614,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0012,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,423
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,592,655,615,630,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0012,14,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,424
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,608,671,631,646,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,425
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,624,687,647,662,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0014,11,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,426
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,640,703,663,678,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0014,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,427
england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p,656,719,679,694,pass,england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p__event_0015,11,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_01_24___19_00_Arsenal_0___1_Chelsea__h2_720p.mp4,428
